Date,Close
7/2/2018,28.41
7/3/2018,28.540001
7/5/2018,28.370001
7/6/2018,28.76
7/9/2018,28.950001
7/10/2018,29.02
7/11/2018,28.85
7/12/2018,29.139999
7/13/2018,28.92
7/16/2018,29.129999
7/17/2018,29.26
7/18/2018,29.290001
7/19/2018,29.129999
7/20/2018,29.059999
7/23/2018,29.26
7/24/2018,28.85
7/25/2018,29.57
7/26/2018,29.389999
7/27/2018,27.299999
7/30/2018,25.469999
7/31/2018,27.700001
8/1/2018,28.280001
8/2/2018,27.969999
8/3/2018,27.129999
8/6/2018,27.620001
8/7/2018,27.709999
8/8/2018,27.93
8/9/2018,28.74
8/10/2018,29.51
8/13/2018,29.02
8/14/2018,29.280001
8/15/2018,29.15
8/16/2018,29.76
8/17/2018,30.209999
8/20/2018,30.809999
8/21/2018,30.969999
8/22/2018,30.940001
8/23/2018,30.85
8/24/2018,31.370001
8/27/2018,31.379999
8/28/2018,31.200001
8/29/2018,31.59
8/30/2018,32.299999
8/31/2018,32.380001
9/4/2018,32.380001
9/5/2018,31.190001
9/6/2018,30.549999
9/7/2018,31.280001
9/10/2018,31.379999
9/11/2018,31.82
9/12/2018,31.459999
9/13/2018,31.459999
9/14/2018,31.709999
9/17/2018,30.969999
9/18/2018,31.440001
9/19/2018,31.07
9/20/2018,31.459999
9/21/2018,31.52
9/24/2018,31.41
9/25/2018,32.330002
9/26/2018,28.42
9/27/2018,28.08
9/28/2018,28.43
10/1/2018,27.42
10/2/2018,28.76
10/3/2018,28.92
10/4/2018,27.68
10/5/2018,27.870001
10/8/2018,27.6
10/9/2018,27.450001
10/10/2018,25.969999
10/11/2018,24.93
10/12/2018,25.5
10/15/2018,25.85
10/16/2018,26.98
10/17/2018,26.700001
10/18/2018,25.77
10/19/2018,25.26
10/22/2018,25.530001
10/23/2018,25.219999
10/24/2018,23.9
10/25/2018,24.93
10/26/2018,23.799999
10/29/2018,22.99
10/30/2018,26.32
10/31/2018,27.280001
11/1/2018,27.6
11/2/2018,26.719999
11/5/2018,26.639999
11/6/2018,26.620001
11/7/2018,27.82
11/8/2018,27.57
11/9/2018,27.09
11/12/2018,26.200001
11/13/2018,25.889999
11/14/2018,26.049999
11/15/2018,26.48
11/16/2018,26.34
11/19/2018,24.790001
11/20/2018,24.91
11/21/2018,24.98
11/23/2018,25.120001
11/26/2018,25.959999
11/27/2018,25.969999
11/28/2018,27.209999
11/29/2018,27.889999
11/30/2018,27.950001
12/3/2018,28.82
12/4/2018,27.82
12/6/2018,28.790001
12/7/2018,28.690001
12/10/2018,29.52
12/11/2018,29
12/12/2018,29.67
12/13/2018,28.85
12/14/2018,29.209999
12/17/2018,28.799999
12/18/2018,29.25
12/19/2018,28.99
12/20/2018,27.379999
12/21/2018,25.889999
12/24/2018,25.27
12/26/2018,27.440001
12/27/2018,27.950001
12/28/2018,28
12/31/2018,28.42
1/2/2019,28.49
1/3/2019,28.32
1/4/2019,29.879999
1/7/2019,30.58
1/8/2019,31.26
1/9/2019,32.470001
1/10/2019,32.52
1/11/2019,32.360001
1/14/2019,31.969999
1/15/2019,32.709999
1/16/2019,33
1/17/2019,33.380001
1/18/2019,33.900002
1/22/2019,33.330002
1/23/2019,33.779999
1/24/2019,34.080002
1/25/2019,34.639999
1/28/2019,34.380001
1/29/2019,34.459999
1/30/2019,34.66
1/31/2019,35.220001
2/1/2019,35.400002
2/4/2019,35.75
2/5/2019,35.84
2/6/2019,35.650002
2/7/2019,35.209999
2/8/2019,34.400002
2/11/2019,34.799999
2/12/2019,37.459999
2/13/2019,37.48
2/14/2019,37.349998
2/15/2019,37.759998
2/19/2019,37.959999
2/20/2019,37.48
2/21/2019,38.330002
2/22/2019,39.130001
2/25/2019,39.5
2/26/2019,38.939999
2/27/2019,39.450001
2/28/2019,39.630001
3/1/2019,40.419998
3/4/2019,39.240002
3/5/2019,39.48
3/6/2019,39.599998
3/7/2019,39.290001
3/8/2019,39.459999
3/11/2019,40.16
3/12/2019,40.27
3/13/2019,40.700001
3/14/2019,41.23
3/15/2019,41.09
3/18/2019,41.220001
3/19/2019,41.5
3/20/2019,40.93
3/21/2019,39.66
3/22/2019,36.759998
3/25/2019,37.290001
3/26/2019,38.310001
3/27/2019,37.040001
3/28/2019,37.740002
3/29/2019,38.119999
4/1/2019,37.75
4/2/2019,38.279999
4/3/2019,38.869999
4/4/2019,37.380001
4/5/2019,37.02
4/8/2019,37.259998
4/9/2019,36.98
4/10/2019,37.279999
4/11/2019,37.610001
4/12/2019,37.32
4/15/2019,38.23
4/16/2019,38.189999
4/17/2019,37.639999
4/18/2019,37.799999
4/22/2019,38.130001
4/23/2019,38.900002
4/24/2019,38.98
4/25/2019,39.150002
4/26/2019,40.080002
4/29/2019,39.709999
4/30/2019,35.650002
5/1/2019,34.740002
5/2/2019,35.869999
5/3/2019,37.32
5/6/2019,37.110001
5/7/2019,36.459999
5/8/2019,36.349998
5/9/2019,36.279999
5/10/2019,36.700001
5/13/2019,34.91
5/14/2019,35.77
5/15/2019,36.450001
5/16/2019,37.220001
5/17/2019,37.450001
5/20/2019,36.82
5/21/2019,37.34
5/22/2019,37.240002
5/23/2019,36.049999
5/24/2019,36.740002
5/28/2019,36.880001
5/29/2019,36.099998
5/30/2019,37.849998
5/31/2019,37.459999
6/3/2019,35.950001
6/4/2019,36.970001
6/5/2019,37.580002
6/6/2019,39.599998
6/7/2019,39.380001
6/10/2019,39.099998
6/11/2019,38.509998
6/12/2019,38.849998
6/13/2019,38.84
6/14/2019,38.990002
6/17/2019,39.560001
6/18/2019,39.610001
6/19/2019,39.900002
6/20/2019,39.950001
6/21/2019,39.299999
6/24/2019,38.509998
6/25/2019,36.59
6/26/2019,36.900002
6/27/2019,38.200001
6/28/2019,38.59
7/1/2019,39.400002
7/2/2019,39.98
7/3/2019,40.43
7/5/2019,40.549999
7/8/2019,42.790001
7/9/2019,42.869999
7/10/2019,43.619999
7/11/2019,44.73
7/12/2019,44.259998
7/15/2019,44.98
7/16/2019,44.720001
7/17/2019,43.790001
7/18/2019,43.790001
7/19/2019,43.330002
7/22/2019,42.849998
7/23/2019,42.630001
7/24/2019,43.509998
7/25/2019,42.77
7/26/2019,43.48
7/29/2019,42.029999
7/30/2019,45.77
7/31/2019,44.919998
8/1/2019,45.029999
8/2/2019,44.759998
8/5/2019,43.119999
8/6/2019,43.5
8/7/2019,43.459999
8/8/2019,44.990002
8/9/2019,43.68
8/12/2019,41.48
8/13/2019,41.720001
8/14/2019,39.599998
8/15/2019,39.540001
8/16/2019,40.459999
8/19/2019,40.970001
8/20/2019,40.419998
8/21/2019,40.970001
8/22/2019,40.860001
8/23/2019,40.049999
8/26/2019,40.419998
8/27/2019,39.91
8/28/2019,40.169998
8/29/2019,40.450001
8/30/2019,39.639999
9/3/2019,38.200001
9/4/2019,37.619999
9/5/2019,35.150002
9/6/2019,34.189999
9/9/2019,33.919998
9/10/2019,33.119999
9/11/2019,33.669998
9/12/2019,33.990002
9/13/2019,34.48
9/16/2019,34.549999
9/17/2019,34.919998
9/18/2019,34.25
9/19/2019,33.919998
9/20/2019,33.279999
9/23/2019,34
9/24/2019,32.939999
9/25/2019,31.540001
9/26/2019,30.84
9/27/2019,30.049999
9/30/2019,29.950001
10/1/2019,29.209999
10/2/2019,28.459999
10/3/2019,29.59
10/4/2019,30.49
10/7/2019,30.780001
10/8/2019,30.530001
10/9/2019,31.23
10/10/2019,31.49
10/11/2019,32.130001
10/14/2019,32.619999
10/15/2019,33.049999
10/16/2019,32.299999
10/17/2019,32.75
10/18/2019,32.369999
10/21/2019,32.73
10/22/2019,32.759998
10/23/2019,31.620001
10/24/2019,32.360001
10/25/2019,32.709999
10/28/2019,32.59
10/29/2019,31.42
10/30/2019,31.290001
10/31/2019,30.66
11/1/2019,30.75
11/4/2019,29.33
11/5/2019,33.540001
11/6/2019,34.419998
11/7/2019,33.849998
11/8/2019,34.049999
11/11/2019,34.810001
11/12/2019,35.34
11/13/2019,36.049999
11/14/2019,36.52
11/15/2019,36.57
11/18/2019,36.889999
11/19/2019,36.669998
11/20/2019,36.59
11/21/2019,36.07
11/22/2019,36.599998
11/25/2019,38.450001
11/26/2019,39.169998
11/27/2019,39.419998
11/29/2019,38.77
12/2/2019,38.5
12/3/2019,38.5
12/4/2019,38.279999
12/5/2019,37.59
12/6/2019,37.950001
12/9/2019,37.610001
12/10/2019,37.939999
12/11/2019,37.349998
12/12/2019,37.119999
12/13/2019,37.619999
12/16/2019,38.349998
12/17/2019,38.369999
12/18/2019,38.490002
12/19/2019,38.68
12/20/2019,38.349998
12/23/2019,38.040001
12/24/2019,38.380001
12/26/2019,39.009998
12/27/2019,38.240002
12/30/2019,37.98
12/31/2019,37.91
1/2/2020,39.029999
1/3/2020,38.310001
1/6/2020,38.880001
1/7/2020,39.439999
1/8/2020,40.099998
1/9/2020,40.490002
1/10/2020,40.240002
1/13/2020,41.209999
1/14/2020,41.459999
1/15/2020,41.380001
1/16/2020,42.720001
1/17/2020,43.330002
1/21/2020,43.009998
1/22/2020,42.939999
1/23/2020,42.939999
1/24/2020,42.720001
1/27/2020,42.43
