Date,Close
7/2/2018,207.990005
7/3/2018,207.119995
7/5/2018,209.139999
7/6/2018,209.619995
7/9/2018,210.940002
7/10/2018,211.699997
7/11/2018,210.949997
7/12/2018,214.020004
7/13/2018,216.539993
7/16/2018,214.850006
7/17/2018,215
7/18/2018,214.970001
7/19/2018,217.539993
7/20/2018,218.690002
7/23/2018,218.839996
7/24/2018,218.580002
7/25/2018,220.699997
7/26/2018,221.720001
7/27/2018,219.649994
7/30/2018,219.110001
7/31/2018,218.710007
8/1/2018,217.130005
8/2/2018,221.119995
8/3/2018,222.029999
8/6/2018,222.720001
8/7/2018,223.860001
8/8/2018,224.580002
8/9/2018,218.240005
8/10/2018,220.309998
8/13/2018,219.559998
8/14/2018,222
8/15/2018,221.669998
8/16/2018,223.190002
8/17/2018,225.679993
8/20/2018,227.350006
8/21/2018,228.539993
8/22/2018,229.210007
8/23/2018,229.509995
8/24/2018,231.279999
8/27/2018,230.029999
8/28/2018,230.259995
8/29/2018,230.190002
8/30/2018,230.830002
8/31/2018,233.130005
9/4/2018,234.679993
9/5/2018,235.610001
9/6/2018,236.679993
9/7/2018,241.460007
9/10/2018,243.179993
9/11/2018,244.210007
9/12/2018,242.440002
9/13/2018,241.270004
9/14/2018,235.380005
9/17/2018,232
9/18/2018,234.350006
9/19/2018,233.850006
9/20/2018,233.919998
9/21/2018,234.759995
9/24/2018,233.339996
9/25/2018,232.929993
9/26/2018,233.809998
9/27/2018,234
9/28/2018,234.880005
10/1/2018,234.649994
10/2/2018,236.350006
10/3/2018,233.199997
10/4/2018,231.679993
10/5/2018,218.820007
10/8/2018,223.929993
10/9/2018,224.169998
10/10/2018,221.050003
10/11/2018,221.820007
10/12/2018,226.949997
10/15/2018,224.509995
10/16/2018,227.679993
10/17/2018,228.490005
10/18/2018,228.580002
10/19/2018,229.669998
10/22/2018,229.059998
10/23/2018,228.75
10/24/2018,223.759995
10/25/2018,226.399994
10/26/2018,218.190002
10/29/2018,222.419998
10/30/2018,227.919998
10/31/2018,228.630005
11/1/2018,229.600006
11/2/2018,230.160004
11/5/2018,234.449997
11/6/2018,236.710007
11/7/2018,240.369995
11/8/2018,238.699997
11/9/2018,237.740005
11/12/2018,234.479996
11/13/2018,234.139999
11/14/2018,233.309998
11/15/2018,229.940002
11/16/2018,231.020004
11/19/2018,228.740005
11/20/2018,219.309998
11/21/2018,218.570007
11/23/2018,220.059998
11/26/2018,219.449997
11/27/2018,223.009995
11/28/2018,230.339996
11/29/2018,231
11/30/2018,231.279999
12/3/2018,232.080002
12/4/2018,226.350006
12/6/2018,233.199997
12/7/2018,224.860001
12/10/2018,222.660004
12/11/2018,226.5
12/12/2018,227.800003
12/13/2018,226.509995
12/14/2018,207.059998
12/17/2018,202.229996
12/18/2018,202.990005
12/19/2018,201.410004
12/20/2018,197.130005
12/21/2018,194.520004
12/24/2018,189.990005
12/26/2018,198.630005
12/27/2018,201.080002
12/28/2018,202.039993
12/31/2018,203.710007
1/2/2019,204.759995
1/3/2019,200.419998
1/4/2019,206.240005
1/7/2019,207
1/8/2019,208.550003
1/9/2019,209.899994
1/10/2019,210.639999
1/11/2019,210.509995
1/14/2019,209
1/15/2019,211.029999
1/16/2019,210.179993
1/17/2019,211.460007
1/18/2019,213.589996
1/22/2019,212.399994
1/23/2019,212.089996
1/24/2019,210.309998
1/25/2019,209.070007
1/28/2019,210.770004
