Date,Close
7/2/2018,59.400002
7/3/2018,59.849998
7/5/2018,62.799999
7/6/2018,63.349998
7/9/2018,65.150002
7/10/2018,62.200001
7/11/2018,62.700001
7/12/2018,65.449997
7/13/2018,66.099998
7/16/2018,67.050003
7/17/2018,68.300003
7/18/2018,69.150002
7/19/2018,70.400002
7/20/2018,68.550003
7/23/2018,69.550003
7/24/2018,63.700001
7/25/2018,66.900002
7/26/2018,65.900002
7/27/2018,63.849998
7/30/2018,61.049999
7/31/2018,59.849998
8/1/2018,61.849998
8/2/2018,65.25
8/3/2018,62.5
8/6/2018,66
8/7/2018,66.699997
8/8/2018,69.349998
8/9/2018,69
8/10/2018,71.849998
8/13/2018,69.5
8/14/2018,71.699997
8/15/2018,70.75
8/16/2018,72.599998
8/17/2018,73.949997
8/20/2018,75.300003
8/21/2018,74.849998
8/22/2018,75.699997
8/23/2018,75.800003
8/24/2018,75.75
8/27/2018,74.050003
8/28/2018,74.5
8/29/2018,74.050003
8/30/2018,75.949997
8/31/2018,77.550003
9/4/2018,79.150002
9/5/2018,77.300003
9/6/2018,76.449997
9/7/2018,77.050003
9/10/2018,77.150002
9/11/2018,78.150002
9/12/2018,76.949997
9/13/2018,77.75
9/14/2018,77.300003
9/17/2018,74.599998
9/18/2018,76.949997
9/19/2018,75.449997
9/20/2018,75.400002
9/21/2018,78.099998
9/24/2018,78.5
9/25/2018,80.75
9/26/2018,78.550003
9/27/2018,82.5
9/28/2018,86.349998
10/1/2018,83.720001
10/2/2018,80.370003
10/3/2018,79.900002
10/4/2018,78.07
10/5/2018,75.830002
10/8/2018,71
10/9/2018,69.25
10/10/2018,63.43
10/11/2018,62.43
10/12/2018,65.940002
10/15/2018,66.370003
10/16/2018,70.870003
10/17/2018,69.949997
10/18/2018,68.230003
10/19/2018,67.089996
10/22/2018,69.139999
10/23/2018,67.18
10/24/2018,62.150002
10/25/2018,65.959999
10/26/2018,62.509998
10/29/2018,63.220001
10/30/2018,67.190002
10/31/2018,69.339996
11/1/2018,69.519997
11/2/2018,72.510002
11/5/2018,63.34
11/6/2018,63.41
11/7/2018,68.279999
11/8/2018,65.330002
11/9/2018,62.490002
11/12/2018,60.560001
11/13/2018,58.509998
11/14/2018,57.400002
11/15/2018,60.290001
11/16/2018,59.080002
11/19/2018,52.939999
11/20/2018,54.759998
11/21/2018,54.919998
11/23/2018,55.75
11/26/2018,58.41
11/27/2018,59.349998
11/28/2018,63.540001
11/29/2018,64.089996
11/30/2018,62.450001
12/3/2018,64.879997
12/4/2018,59.810001
12/6/2018,55.810001
12/7/2018,53.41
12/10/2018,52.34
12/11/2018,53.490002
12/12/2018,53.709999
12/13/2018,52.450001
12/14/2018,51.169998
12/17/2018,47.869999
12/18/2018,47.990002
12/19/2018,48.580002
12/20/2018,45.869999
12/21/2018,44.009998
12/24/2018,42.880001
12/26/2018,48.330002
12/27/2018,48.330002
12/28/2018,48.41
12/31/2018,49.57
1/2/2019,48.18
1/3/2019,46.23
1/4/2019,49.439999
1/7/2019,52.130001
1/8/2019,53.779999
1/9/2019,55.07
1/10/2019,55.549999
1/11/2019,55.470001
1/14/2019,57.130001
1/15/2019,59.240002
1/16/2019,60.43
1/17/2019,63.290001
1/18/2019,62.380001
1/22/2019,60.48
1/23/2019,60.169998
1/24/2019,61.029999
1/25/2019,63
1/28/2019,62.040001
1/29/2019,60.759998
1/30/2019,62.07
1/31/2019,64.199997
2/1/2019,63.200001
2/4/2019,64.419998
2/5/2019,63.82
2/6/2019,64
2/7/2019,62.25
2/8/2019,62.59
2/11/2019,63.57
2/12/2019,65.769997
2/13/2019,66.650002
2/14/2019,66.580002
2/15/2019,69.43
2/19/2019,69.989998
2/20/2019,69.5
2/21/2019,68.25
2/22/2019,69.150002
2/25/2019,69.980003
2/26/2019,67.410004
2/27/2019,68.989998
2/28/2019,64.360001
3/1/2019,67.550003
3/4/2019,63.130001
3/5/2019,63.75
3/6/2019,60.16
3/7/2019,59.32
3/8/2019,58.919998
3/11/2019,58.740002
3/12/2019,58.09
3/13/2019,60.150002
3/14/2019,60.939999
3/15/2019,62.860001
3/18/2019,63.099998
3/19/2019,63.119999
3/20/2019,61.990002
3/21/2019,63.259998
3/22/2019,58.77
3/25/2019,55.66
3/26/2019,52.5
3/27/2019,50.869999
3/28/2019,53.68
3/29/2019,55.599998
4/1/2019,53.630001
4/2/2019,55.52
4/3/2019,55.459999
4/4/2019,57.009998
4/5/2019,58.490002
4/8/2019,57.060001
4/9/2019,55.93
4/10/2019,56.57
4/11/2019,55.150002
4/12/2019,53.450001
4/15/2019,54.029999
4/16/2019,52.549999
4/17/2019,49.860001
4/18/2019,51.599998
4/22/2019,54.959999
4/23/2019,54.360001
4/24/2019,54.459999
4/25/2019,55.029999
4/26/2019,57.75
4/29/2019,59.189999
4/30/2019,56.880001
5/1/2019,58
5/2/2019,58
5/3/2019,60.93
5/6/2019,62.549999
5/7/2019,61.720001
5/8/2019,61.560001
5/9/2019,61.5
5/10/2019,60.970001
5/13/2019,58.029999
5/14/2019,58.52
5/15/2019,59.099998
5/16/2019,61.48
5/17/2019,59.43
5/20/2019,60.610001
5/21/2019,63.18
5/22/2019,63.029999
5/23/2019,59.889999
5/24/2019,61.200001
5/28/2019,61.200001
5/29/2019,58.040001
5/30/2019,58.099998
5/31/2019,58.119999
6/3/2019,53.98
6/4/2019,55.75
6/5/2019,55.139999
6/6/2019,54.27
6/7/2019,55.700001
6/10/2019,57.470001
6/11/2019,58.07
6/12/2019,57.740002
6/13/2019,59.259998
6/14/2019,58.669998
6/17/2019,60.02
6/18/2019,60.91
6/19/2019,61.619999
6/20/2019,62.77
6/21/2019,63.5
6/24/2019,62.75
6/25/2019,60.73
6/26/2019,60.080002
6/27/2019,62.82
6/28/2019,66.410004
7/1/2019,67.699997
7/2/2019,66.919998
7/3/2019,67.279999
7/5/2019,68.279999
7/8/2019,69.139999
7/9/2019,69.669998
7/10/2019,69.639999
7/11/2019,71.099998
7/12/2019,70.620003
7/15/2019,71.339996
7/16/2019,69.199997
7/17/2019,68.440002
7/18/2019,68.529999
7/19/2019,68.550003
7/22/2019,70.139999
7/23/2019,67.139999
7/24/2019,69.239998
7/25/2019,66.809998
7/26/2019,69.529999
7/29/2019,68.5
7/30/2019,70.139999
7/31/2019,68.239998
8/1/2019,71.449997
8/2/2019,69.629997
8/5/2019,65.599998
8/6/2019,67.089996
8/7/2019,65.940002
8/8/2019,66.5
8/9/2019,64.870003
8/12/2019,65.389999
8/13/2019,65.919998
8/14/2019,61.5
8/15/2019,56.939999
8/16/2019,60.43
8/19/2019,61.119999
8/20/2019,60.279999
8/21/2019,60.610001
8/22/2019,59.779999
8/23/2019,56.049999
8/26/2019,55.93
8/27/2019,55.299999
8/28/2019,55.900002
8/29/2019,57.5
8/30/2019,57.880001
9/3/2019,56.470001
9/4/2019,59.16
9/5/2019,61.009998
9/6/2019,62.32
9/9/2019,62.93
9/10/2019,64.779999
9/11/2019,68.080002
9/12/2019,69.050003
9/13/2019,70.389999
9/16/2019,68.160004
9/17/2019,68.699997
9/18/2019,67.449997
9/19/2019,68.730003
9/20/2019,72.150002
9/23/2019,72.199997
9/24/2019,71
9/25/2019,69
9/26/2019,68.540001
9/27/2019,66.519997
9/30/2019,67.720001
10/1/2019,66.82
10/2/2019,61.540001
10/3/2019,64.309998
10/4/2019,66.809998
10/7/2019,67.879997
10/8/2019,65.589996
